nflId,height,weight,birthDate,collegeName,officialPosition,displayName,Madden displayName,,College from Madden,Birth Date from Madden,Check College,Check Birth date,,
46404,06-Feb,295,01/09/1994,Alabama,C,J.C. Hassenauer,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46416,06-Feb,285,25/07/1996,UCLA,OLB,Jacob Tuioti-Mariner,,,UCLA,25/07/1996,True,True,,True
46424,06-Jan,235,17/03/1996,Penn State,FB,Jason Cabinda,,,Penn State,17/03/1996,True,True,,True
46438,06-Mar,315,04/11/1994,Northwestern,NT,Tyler Lancaster,,,Northwestern,04/11/1994,True,True,,True
46456,05-Sep,187,15/03/1993,Alabama-Birmingham,CB,Darious Williams,,,UAB,15/03/1993,False,True,,True
46457,06-Jan,248,12/09/1997,Toledo,OLB,Olasunkanmi Adeniyi,,,Toledo,12/09/1997,True,True,,True
46461,05-Oct,205,30/07/1995,Cincinnati,RB,Mike Boone,,,Cincinnati,30/07/1995,True,True,,True
46487,05-Nov,310,19/11/1995,Texas,NT,Poona Ford,,,Texas,19/11/1995,True,True,,True
46504,06-Mar,300,13/01/1994,Washington State,DT,Daniel Ekuale,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46521,06-Feb,233,27/07/1995,Iowa,ILB,Ben Niemann,,,Iowa,27/07/1995,True,True,,True
46522,06-Jan,205,17/11/1993,Kansas State,WR,Byron Pringle,,,Kansas State,17/11/1993,True,True,,True
46526,05-Nov,224,15/04/1995,Louisiana State,RB,Darrel Williams,,,LSU,15/04/1995,False,True,,True
46527,06-Mar,235,19/09/1996,Washington State,OLB,Frankie Luvu,,,Wash. St.,19/09/1996,False,True,,True
46536,06-Feb,245,07/09/1994,Nevada-Las Vegas,FB,Johnny Stanton,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46542,06-Mar,210,26/12/1994,Temple,WR,Keith Kirkwood,,,Temple,26/12/1994,True,True,,True
46543,06-Apr,280,19/09/1995,Oregon,DE,Henry Mondeaux,,,Oregon,19/09/1995,True,True,,True
46544,06-Apr,255,06/03/1995,Western Kentucky,TE,Deon Yelder,,,#N/A,#N/A,#N/A,#N/A,Andrew Billings,Andrew Billings
46618,06-Feb,305,18/08/1995,South Carolina,DT,Taylor Stallworth,,,South Carolina,18/08/1995,True,True,,True
46629,06-May,307,27/11/1995,Nebraska,C,Nick Gates,,,Nebraska,27/11/1995,True,True,,True
46630,05-Oct,185,02/02/1996,Utah State,CB,Jalen Davis,,,Utah State,02/02/1996,True,True,,True
46633,06-Jan,218,27/03/1996,Florida Atlantic,RB,Buddy Howell,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46652,05-Nov,189,07/08/1996,Georgia State,CB,Chandon Sullivan,,,Georgia State,07/08/1996,True,True,,True
46657,6-0,232,09/08/1994,Sioux Falls,OLB,Dennis Gardeck,,,Sioux Falls,09/08/1994,True,True,,True
46671,06-Jan,219,26/02/1996,Vanderbilt,WR,Trent Sherfield,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46672,05-Oct,205,11/03/1996,Ferris State,CB,Tavierre Thomas,,,#N/A,#N/A,#N/A,#N/A,Taven Bryan,Taven Bryan
46674,06-Feb,214,09/06/1996,Washington,ILB,Ezekiel Turner,,,#N/A,#N/A,#N/A,#N/A,Vyncint Smith,Vyncint Smith
46679,06-Feb,302,16/09/1996,Southern Methodist,C,Evan Brown,,,#N/A,#N/A,#N/A,#N/A,James Pierre,James Pierre
46680,05-Oct,205,27/04/1996,Temple,SS,Sean Chandler,,,Temple,27/04/1996,True,True,,True
46689,06-Jun,318,05/10/1994,Iowa,G,Ike Boettger,,,Iowa,07/12/1995,True,False,,False
46698,6-0,179,12/06/1995,Alabama,CB,Levi Wallace,,,Alabama,12/06/1995,True,True,,True
46699,06-Jan,193,02/20/1995,Miami,CB,Dee Delaney,,,Miami,20/02/1995,True,False,,False
46700,05-Nov,185,05/03/1996,Vanderbilt,CB,Tre Herndon,,,Vanderbilt,05/03/1996,True,True,,True
46705,06-May,227,11/12/1995,Iowa State,WR,Allen Lazard,,,Iowa State,11/12/1995,True,True,,True
46711,06-Mar,200,24/12/1995,Southern Illinois,SS,Ryan Neal,,,S. Illinois,24/12/1995,False,True,,True
46729,06-Feb,197,08/09/1994,Virginia Tech,CB,Brandon Facyson,,,Virginia Tech,08/09/1994,True,True,,True
46755,06-May,320,25/01/1994,Grambling,T,Trenton Scott,,,#N/A,#N/A,#N/A,#N/A,Rayshawn Jenkins,Rayshawn Jenkins
46757,06-Jan,195,16/05/1996,Middle Tennessee,CB,Charvarius Ward,,,Mid Tenn St.,16/05/1996,False,True,,True
46772,06-Feb,255,17/09/1995,Miami,OLB,Trent Harris,,,Miami,17/09/1995,True,True,,True
46775,06-Jan,198,17/11/1995,Maryland,CB,J.C. Jackson,JC Jackson,,#N/A,#N/A,#N/A,#N/A,JC Jackson,JC Jackson
46778,05-Nov,202,15/12/1995,Mississippi,FS,A.J. Moore,A.J. Moore Jr,,#N/A,#N/A,#N/A,#N/A,A.J. Moore Jr,A.J. Moore Jr
46781,06-Feb,237,27/12/1995,Oregon State,RB,Ryan Nall,,,Oregon State,27/12/1995,True,True,,True
46786,06-Apr,275,07/16/1995,Old Dominion,DE,Bunmi Rotimi,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46796,06-Apr,272,30/12/1995,Buffalo,DE,Demone Harris,,,Buffalo,30/12/1995,True,True,,True
46797,06-May,239,12/11/1994,Southern Arkansas,TE,Tanner Hudson,,,Southern Arkansas,12/11/1994,True,True,,True
46798,6-0,212,09/10/1994,Northwestern,RB,Godwin Igwebuike,,,Northwestern,10/09/1994,True,False,,False
46807,6-0,195,10/02/1996,San Jose State,CB,Andre Chachere,,,San Jose St.,10/02/1996,False,True,,True
46823,6-0,196,04/08/1995,Southeast Missouri,CB,Mike Ford,,,SE Missouri St.,04/08/1995,False,True,,True
46825,6-0,200,13/08/1995,Nebraska,CB,Chris Jones,,,Mississippi St.,03/07/1994,False,False,,False
46836,05-Sep,175,20/12/1995,Texas Tech,WR,Cameron Batson,,,Texas Tech,20/12/1995,True,True,,True
46843,06-Apr,250,01/10/1995,Temple,OLB,Sharif Finch,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46852,06-Mar,312,18/02/1994,James Madison,G,Aaron Stinnie,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46902,06-Jan,229,14/12/1995,Western Michigan,OLB,Robert Spillane,,,W. Michigan,14/12/1995,False,True,,True
46908,05-Oct,195,08/08/1994,Utah State,FS,Dallin Leavitt,,,Utah State,08/08/1994,True,True,,True
46915,06-Jun,258,13/12/1992,Southeastern Oklahoma,TE,Codey McElroy,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46958,06-Feb,230,23/07/1995,North Dakota State,MLB,Chris Board,,,North Dakota St.,23/07/1995,False,True,,True
46992,06-Feb,205,03/01/1995,Prairie View,WR,KhaDarel Hodge,,,P. View AM,03/01/1995,False,True,,True
46998,06-Feb,200,30/01/1996,Illinois,WR,Malik Turner,,,Illinois,30/01/1996,True,True,,True
47016,06-Feb,255,24/12/1991,Tennessee,ILB,A.J. Johnson,Alexander Johnson,,#N/A,#N/A,#N/A,#N/A,Alexander Johnson,Alexander Johnson
47180,06-Jan,200,16/10/1995,Wake Forest,QB,John Wolford,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47605,05-Oct,208,27/02/1996,South Florida,RB,D'Ernest Johnson,,,USF,27/02/1996,False,True,,True
47749,06-Mar,255,15/12/1994,Tennessee,FB,Jakob Johnson,,,Tennessee,15/12/1994,True,True,,True
47784,05-Oct,207,07/08/1997,Oklahoma,QB,Kyler Murray,,,Oklahoma,07/08/1997,True,True,,True
47785,06-Apr,266,23/10/1997,Ohio State,DE,Nick Bosa,,,Ohio State,23/10/1997,True,True,,True
47786,06-Mar,303,21/12/1997,Alabama,NT,Quinnen Williams,,,Alabama,20/12/1997,True,False,,False
47787,06-Apr,265,17/05/1997,Clemson,DE,Clelin Ferrell,,,Clemson,17/05/1997,True,True,,True
47788,6-0,237,17/02/1998,Louisiana State,ILB,Devin White,,,LSU,17/02/1998,False,True,,True
47789,06-May,220,27/05/1997,Duke,QB,Daniel Jones,,,Duke,27/05/1997,True,True,,True
47790,06-May,262,13/07/1997,Kentucky,OLB,Josh Allen,,,Wyoming,21/05/1996,False,False,,False
47791,06-May,248,03/07/1997,Iowa,TE,T.J. Hockenson,,,Iowa,03/07/1997,True,True,,True
47792,06-Jan,287,12/12/1997,Houston,DT,Ed Oliver,,,Houston,12/12/1997,True,True,,True
47793,05-Nov,233,18/07/1998,Michigan,ILB,Devin Bush,,,Michigan,18/07/1998,True,True,,True
47794,06-Apr,305,17/11/1997,Alabama,T,Jonah Williams,,,Alabama,17/11/1997,True,True,,True
47795,06-May,277,03/12/1997,Michigan,OLB,Rashan Gary,,,Michigan,03/12/1997,True,True,,True
47796,06-Apr,315,20/12/1995,Clemson,DT,Christian Wilkins,,,Clemson,20/12/1995,True,True,,True
47797,06-Apr,307,08/02/1997,Boston College,G,Chris Lindstrom,,,Boston College,28/02/1997,True,False,,False
47799,06-May,250,23/04/1998,Florida State,DE,Brian Burns,,,Florida State,23/04/1998,True,True,,True
47800,06-Apr,342,12/11/1997,Clemson,DE,Dexter Lawrence,Dexter Lawrence II,,#N/A,#N/A,#N/A,#N/A,Dexter Lawrence II,Dexter Lawrence II
47801,06-Mar,305,20/06/1995,North Carolina State,C,Garrett Bradbury,,,N.C. State,20/06/1995,False,True,,True
47802,06-Apr,300,28/07/1997,Mississippi State,DT,Jeffery Simmons,,,Mississippi St.,28/07/1997,False,True,,True
47803,06-Apr,249,20/11/1997,Iowa,TE,Noah Fant,,,Iowa,20/11/1997,True,True,,True
47804,05-Nov,200,30/07/1997,Maryland,SS,Darnell Savage,,,Maryland,30/07/1997,True,True,,True
47805,06-May,315,03/10/1995,Washington State,T,Andre Dillard,,,Wash. St.,03/10/1995,False,True,,True
47806,06-May,322,23/05/1996,Alabama State,T,Tytus Howard,,,Alabama St.,23/05/1996,False,True,,True
47807,05-Oct,220,11/02/1998,Alabama,RB,Josh Jacobs,,,Alabama,11/02/1998,True,True,,True
47808,05-Sep,170,04/06/1997,Oklahoma,WR,Marquise Brown,,,Oklahoma,04/06/1997,True,True,,True
47809,06-Jun,262,04/09/1996,Mississippi State,DE,Montez Sweat,,,Mississippi St.,04/09/1996,False,True,,True
47810,6-0,205,25/10/1996,Mississippi State,SS,Johnathan Abram,,,Mississippi St.,25/10/1996,False,True,,True
47811,06-Jun,295,08/10/1996,Notre Dame,DT,Jerry Tillery,,,Notre Dame,08/10/1996,True,True,,True
47812,06-Feb,291,12/09/1995,Texas Christian,DE,L.J. Collier,,,TCU,12/09/1995,False,True,,True
47813,05-Nov,180,04/09/1997,Georgia,CB,Deandre Baker,,,Georgia,04/09/1996,True,False,,False
47814,06-Jun,306,22/02/1995,Washington,T,Kaleb McGary,,,Washington,22/02/1995,True,True,,True
47815,06-Apr,225,17/12/1997,Arizona State,WR,N'Keal Harry,,,Arizona St.,17/12/1997,False,True,,True
47816,05-Nov,190,18/01/1998,Washington,CB,Byron Murphy,Byron Murphy Jr,,#N/A,#N/A,#N/A,#N/A,Byron Murphy Jr,Byron Murphy Jr
47817,6-0,190,23/05/1996,Temple,CB,Rock Ya-Sin,,,Temple,23/05/1996,True,True,,True
47818,06-May,312,25/11/1997,Florida,T,Jawaan Taylor,,,Florida,25/11/1997,True,True,,True
47819,05-Nov,214,15/01/1996,South Carolina,WR,Deebo Samuel,,,South Carolina,15/01/1996,True,True,,True
47821,06-Mar,329,28/12/1996,Oklahoma,G,Cody Ford,,,Oklahoma,28/12/1996,True,True,,True
47822,6-0,195,19/06/1997,Central Michigan,CB,Sean Murphy-Bunting,,,Central Michigan,19/06/1997,True,True,,True
47823,06-Feb,200,20/09/1997,Clemson,CB,Trayvon Mullen,,,Clemson,20/09/1997,True,True,,True
47824,06-May,312,13/07/1995,Kansas State,G,Dalton Risner,,,Kansas State,13/07/1995,True,True,,True
47825,06-Apr,228,10/11/1996,Missouri,QB,Drew Lock,,,Missouri,10/11/1996,True,True,,True
47826,06-Feb,250,28/09/1996,Hawaii,MLB,Jahlani Tavai,,,Hawaii,28/09/1996,True,True,,True
47827,06-May,310,26/12/1995,Mississippi State,G,Elgton Jenkins,,,Mississippi St.,26/12/1995,False,True,,True
47828,06-Mar,212,06/12/1997,Vanderbilt,CB,Joejuan Williams,,,Vanderbilt,06/12/1997,True,True,,True
47829,06-Feb,184,03/12/1997,Louisiana State,CB,Greedy Williams,,,LSU,03/12/1997,False,True,,True
47830,06-Feb,195,18/07/1997,Utah,FS,Marquise Blair,,,Utah,18/07/1997,True,True,,True
47831,06-Apr,315,27/08/1997,Texas A&amp;M,C,Erik McCoy,,,Texas AM,27/08/1997,False,True,,True
47832,06-Mar,252,19/01/1996,Texas Christian,DE,Ben Banogu,,,TCU,19/01/1996,False,True,,True
47834,6-0,226,30/06/1997,Mississippi,WR,A.J. Brown,,,Ole Miss,30/06/1997,False,True,,True
47835,06-Apr,259,16/04/1996,Washington,TE,Drew Sample,,,Washington,16/04/1996,True,True,,True
47836,05-Nov,211,01/05/1997,Penn State,RB,Miles Sanders,,,Penn State,01/05/1997,True,True,,True
47837,06-Feb,213,04/11/1995,Kentucky,CB,Lonnie Johnson,Lonnie Johnson Jr,,#N/A,#N/A,#N/A,#N/A,Lonnie Johnson Jr,Lonnie Johnson Jr
47838,06-Jun,325,10/08/1996,Northern Illinois,G,Max Scharping,,,N. Illinois,10/08/1996,False,True,,True
47839,05-Oct,187,12/03/1998,Georgia,WR,Mecole Hardman,,,Georgia,12/03/1998,True,True,,True
47840,06-Feb,225,31/12/1996,Stanford,TE,J.J. Arcega-Whiteside,,,Stanford,31/12/1996,True,True,,True
47842,6-0,205,16/07/1997,Ohio State,WR,Parris Campbell,,,Ohio State,16/07/1997,True,True,,True
47843,6-0,206,31/05/1997,Delaware,FS,Nasir Adderley,,,Delaware,31/05/1997,True,True,,True
47844,6-0,208,22/12/1997,Washington,FS,Taylor Rapp,,,Washington,22/12/1997,True,True,,True
47846,6-0,205,19/10/1995,Virginia,FS,Juan Thornhill,,,Virginia,19/10/1995,True,True,,True
47847,06-Apr,230,14/12/1997,Mississippi,WR,DK Metcalf,D.K. Metcalf,,#N/A,#N/A,#N/A,#N/A,D.K. Metcalf,D.K. Metcalf
47848,06-Apr,281,20/08/1997,Boston College,DE,Zach Allen,,,Boston College,20/08/1997,True,True,,True
47849,05-Oct,181,05/07/1996,Toledo,WR,Diontae Johnson,,,Toledo,05/07/1996,True,True,,True
47852,06-May,250,21/03/1997,San Jose State,TE,Josh Oliver,,,San Jose St.,21/03/1997,False,True,,True
47853,05-Aug,200,19/08/1997,Memphis,RB,Darrell Henderson,Darrell Henderson Jr,,#N/A,#N/A,#N/A,#N/A,Darrell Henderson Jr,Darrell Henderson Jr
47854,06-Mar,281,05/01/1997,Ohio State,DE,Dre'Mont Jones,,,Ohio State,05/01/1997,True,True,,True
47855,06-Feb,245,21/05/1996,North Carolina State,OLB,Germaine Pratt,,,N.C. State,21/05/1996,False,True,,True
47856,05-Oct,222,07/06/1997,Iowa State,RB,David Montgomery,,,Iowa State,07/06/1997,True,True,,True
47857,05-Jul,203,03/09/1997,Florida Atlantic,RB,Devin Singletary,,,FAU,03/09/1997,False,True,,True
47859,6-0,210,15/09/1995,Ohio State,WR,Terry McLaurin,,,Ohio State,15/09/1996,True,False,,False
47860,06-Mar,251,19/04/1995,Michigan,DE,Chase Winovich,,,Michigan,19/04/1995,True,True,,True
47861,06-Jun,310,03/09/1996,Wisconsin,C,Michael Deiter,,,Wisconsin,03/09/1996,True,True,,True
47862,05-Nov,196,06/02/1998,Michigan,CB,David Long,David Long Jr,,#N/A,#N/A,#N/A,#N/A,David Long Jr,David Long Jr
47863,06-Jan,238,08/06/1995,Brigham Young,OLB,Sione Takitaki,,,BYU,08/06/1996,False,False,,False
47864,06-Jan,207,19/12/1995,Boston College,SS,Will Harris,,,Boston College,19/12/1995,True,True,,True
47865,06-Mar,316,23/09/1996,North Carolina-Charlotte,G,Nate Davis,,,Charlotte,23/09/1996,False,True,,True
47866,06-Feb,192,12/01/1998,Michigan State,CB,Justin Layne,,,Michigan St.,12/01/1998,False,True,,True
47867,6-0,324,09/08/1996,Western Illinois,DT,Khalen Saunders,,,W. Illinois,09/08/1996,False,True,,True
47868,06-May,275,14/12/1995,Louisiana Tech,OLB,Jaylon Ferguson,,,LA. Tech,14/12/1995,False,True,,True
47870,05-Nov,215,11/02/1997,Alabama,RB,Damien Harris,,,Alabama,11/02/1997,True,True,,True
47871,06-Feb,237,13/11/1996,Utah,MLB,Cody Barton,,,Utah,13/11/1996,True,True,,True
47872,06-Jan,234,29/07/1996,Stanford,MLB,Bobby Okereke,,,Stanford,29/07/1996,True,True,,True
47873,06-May,308,03/11/1997,Penn State,G,Connor McGovern,,,Missouri,27/04/1993,False,False,,False
47874,06-Jun,307,05/09/1996,Sioux Falls,T,Trey Pipkins,,,#N/A,#N/A,#N/A,#N/A,Nate Brooks,Nate Brooks
47875,06-Mar,308,25/05/1997,Southern California,T,Chuma Edoga,,,USC,25/05/1997,False,True,,True
47876,06-Apr,220,12/10/1996,Notre Dame,WR,Miles Boykin,,,Notre Dame,12/10/1996,True,True,,True
47877,06-Jan,206,15/10/1996,Auburn,CB,Jamel Dean,,,Auburn,15/10/1996,True,True,,True
47878,06-Apr,250,07/12/1996,Old Dominion,OLB,Oshane Ximines,,,Old Dominion,07/12/1996,True,True,,True
47879,06-Apr,254,14/11/1996,Mississippi,TE,Dawson Knox,,,Ole Miss,14/11/1996,False,True,,True
47880,06-Apr,312,24/03/1997,Oklahoma,G,Bobby Evans,,,#N/A,#N/A,#N/A,#N/A,Darrell Taylor,Darrell Taylor
47881,05-Nov,226,28/08/1996,Murray State,OLB,Quincy Williams,,,Murray State,28/08/1996,True,True,,True
47882,05-Oct,200,18/05/1996,Kentucky,FS,Mike Edwards,,,Kentucky,18/05/1996,True,True,,True
47884,06-May,310,21/02/1996,West Virginia,T,Yodny Cajuste,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47885,05-Nov,220,19/06/1998,Boise State,RB,Alexander Mattison,,,Boise State,19/06/1998,True,True,,True
47888,05-Nov,208,20/12/1997,Florida,SS,Chauncey Gardner-Johnson,,,#N/A,#N/A,#N/A,#N/A,Quinnen Williams,Quinnen Williams
47889,06-May,255,22/08/1997,Eastern Michigan,DE,Maxx Crosby,,,Eastern Michigan,22/08/1997,True,True,,True
47890,06-Jul,272,04/03/1997,Iowa,OLB,Anthony Nelson,,,Iowa,04/03/1997,True,True,,True
47891,05-Nov,193,19/03/1998,Notre Dame,SS,Julian Love,,,Notre Dame,19/03/1998,True,True,,True
47892,05-Nov,215,07/05/1996,Michigan State,SS,Khari Willis,,,Michigan St.,07/05/1996,False,True,,True
47899,05-Nov,210,14/06/1998,Iowa,FS,Amani Hooker,,,Iowa,14/06/1998,True,True,,True
47900,06-Jun,261,12/11/1996,Clemson,OLB,Austin Bryant,,,Clemson,12/11/1996,True,True,,True
47902,6-0,196,06/11/1996,Miami,FS,Sheldrick Redwine,,,Miami,06/11/1996,True,True,,True
47904,06-Mar,267,12/09/1995,West Virginia,TE,Trevon Wesco,,,West Virginia,12/09/1995,True,True,,True
47905,05-Oct,223,27/02/1998,Kentucky,RB,Benny Snell,,,Kentucky,26/02/1998,True,False,,False
47906,06-Apr,310,29/10/1996,Oklahoma,G,Ben Powers,,,Oklahoma,29/10/1996,True,True,,True
47911,6-0,209,30/04/1997,Memphis,RB,Tony Pollard,,,Memphis,30/04/1997,True,True,,True
47913,06-Feb,234,15/08/1995,Notre Dame,ILB,Drue Tranquill,,,Notre Dame,15/08/1995,True,True,,True
47914,06-Mar,316,09/05/1996,Indiana,G,Wes Martin,,,Indiana,09/05/1996,True,True,,True
47915,05-Sep,201,16/05/1997,Oregon,FS,Ugochukwu Amadi,Ugo Amadi,,#N/A,#N/A,#N/A,#N/A,Ugo Amadi,Ugo Amadi
47917,06-Jan,312,06/05/1996,Washington,NT,Greg Gaines,,,Washington,06/05/1996,True,True,,True
47919,06-Jun,315,25/01/1998,Ohio State,G,Michael Jordan,,,Ohio State,25/01/1998,True,True,,True
47920,06-Apr,250,06/05/1997,Louisiana State,TE,Foster Moreau,,,LSU,06/05/1997,False,True,,True
47922,06-Jan,196,11/02/1997,Alabama,SS,Deionte Thompson,,,Alabama,11/02/1997,True,True,,True
47924,06-Aug,265,10/09/1996,Michigan,TE,Zach Gentry,,,#N/A,#N/A,#N/A,#N/A,Jason Strowbridge,Jason Strowbridge
47929,06-Feb,203,09/02/1996,Penn State,CB,Amani Oruwariye,,,Penn State,09/02/1996,True,True,,True
47931,6-0,225,25/05/1997,Arkansas,OLB,Dre Greenlaw,,,Arkansas,25/05/1997,True,True,,True
47932,05-Oct,185,21/12/1995,Clemson,WR,Hunter Renfrow,,,Clemson,25/12/1995,True,False,,False
47933,06-Mar,288,26/09/1996,Texas A&amp;M,DE,Kingsley Keke,,,Texas AM,26/09/1996,False,True,,True
47934,06-Apr,242,01/07/1995,Wisconsin,OLB,Andrew Van Ginkel,,,Wisconsin,01/07/1995,True,True,,True
47938,06-Jan,240,14/02/1998,Alabama,OLB,Mack Wilson,,,Alabama,14/02/1998,True,True,,True
47939,06-May,248,15/01/1996,Oregon,OLB,Justin Hollins,,,Oregon,15/01/1996,True,True,,True
47940,06-Jan,235,10/05/1996,Minnesota,ILB,Blake Cashman,,,Minnesota,10/05/1996,True,True,,True
47944,06-May,280,20/08/1997,Texas,DE,Charles Omenihu,,,Texas,20/08/1997,True,True,,True
47947,06-Apr,230,01/06/1995,Tarleton State,OLB,E.J. Speed,,,Tarleton State,01/06/1995,True,True,,True
47948,06-Apr,275,20/12/1996,Miami,DE,Joe Jackson,,,Miami,20/12/1996,True,True,,True
47952,06-Jun,308,20/03/1997,Wisconsin,G,David Edwards,,,Wisconsin,20/03/1997,True,True,,True
47954,06-Jan,190,12/01/1997,Auburn,WR,Darius Slayton,,,Auburn,12/01/1997,True,True,,True
47956,06-Jan,240,30/07/1996,North Carolina,OLB,Cole Holcomb,,,North Carolina,30/06/1996,True,False,,False
47959,06-May,252,24/04/1997,Stanford,TE,Kaden Smith,,,Stanford,24/04/1997,True,True,,True
47964,05-Oct,190,13/11/1995,Miami,FS,Jaquan Johnson,,,Miami,06/11/1995,True,False,,False
47965,05-Aug,206,18/10/1997,Texas A&amp;M,RB,Trayveon Williams,,,Texas AM,18/10/1997,False,True,,True
47969,05-Oct,210,17/09/1997,Maryland,RB,Ty Johnson,,,Maryland,17/09/1997,True,True,,True
47970,06-Mar,215,04/09/1996,Colorado,WR,Juwann Winfree,,,Colorado,04/09/1996,True,True,,True
47971,05-Nov,224,12/10/1996,West Virginia,ILB,David Long,,,#N/A,#N/A,#N/A,#N/A,Miles Boykin,Miles Boykin
47973,06-May,295,22/07/1996,Arkansas,NT,Armon Watts,,,Arkansas,22/07/1996,True,True,,True
47974,6-0,191,27/01/1996,Wyoming,SS,Marcus Epps,,,Wyoming,27/01/1996,True,True,,True
47975,06-Mar,295,24/08/1996,Alabama,DE,Isaiah Buggs,,,Alabama,24/08/1996,True,True,,True
47976,06-May,323,14/02/1997,Elon,T,Olisaemeka Udoh,,,Elon University,14/02/1997,False,True,,True
47978,05-Nov,185,10/12/1995,Central Michigan,CB,Xavier Crawford,,,Central Michigan,10/12/1995,True,True,,True
47984,05-Nov,188,17/02/1997,South Carolina,CB,Rashad Fenton,,,South Carolina,17/02/1997,True,True,,True
47985,06-Jul,305,29/07/1997,Ohio State,T,Isaiah Prince,,,Ohio State,29/07/1997,True,True,,True
47987,05-Oct,202,07/08/1998,Miami,RB,Travis Homer,,,Miami,07/08/1998,True,True,,True
47988,05-Aug,183,08/10/1996,Kansas State,CB,Duke Shelley,,,Kansas State,08/10/1996,True,True,,True
47991,05-Nov,174,31/07/1997,Bowling Green,WR,Scott Miller,Scotty Miller,,#N/A,#N/A,#N/A,#N/A,Scotty Miller,Scotty Miller
47995,06-Jun,324,07/08/1996,South Carolina,G,Dennis Daley,,,South Carolina,07/08/1996,True,True,,True
47996,6-0,204,21/02/1995,Texas A&amp;M,SS,Donovan Wilson,,,Texas AM,21/02/1995,False,True,,True
48000,05-Nov,201,12/09/1996,Texas,CB,Kris Boyd,,,Texas,12/09/1996,True,True,,True
48008,06-Jun,253,04/04/1997,North Carolina A&amp;T,DE,Darryl Johnson,Darryl Johnson Jr,,#N/A,#N/A,#N/A,#N/A,Darryl Johnson Jr,Darryl Johnson Jr
48009,06-Jan,240,31/12/1995,Texas Christian,ILB,Ty Summers,,,TCU,31/12/1995,False,True,,True
48011,06-May,251,01/07/1995,Boston College,TE,Tommy Sweeney,,,Boston College,01/07/1995,True,True,,True
48017,05-Oct,200,15/02/1997,Washington,RB,Myles Gaskin,,,Washington,15/02/1997,True,True,,True
48026,05-Nov,200,17/05/1995,Penn State,SS,Nick Scott,,,Penn State,17/05/1995,True,True,,True
48027,06-Mar,240,10/06/1995,Idaho,OLB,Kaden Elliss,,,Idaho,10/07/1995,True,False,,False
48032,06-Mar,284,05/05/1996,Temple,DE,Michael Dogbe,,,Temple,05/05/1996,True,True,,True
48034,06-Jan,232,02/11/1995,Texas Tech,OLB,Dakota Allen,,,#N/A,#N/A,#N/A,#N/A,Takkarist McKinley,Takkarist McKinley
48053,6-0,180,16/01/1997,East Central,WR,Trinity Benson,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48085,06-Jul,326,05/06/1997,Florida,T,Fred Johnson,,,#N/A,#N/A,#N/A,#N/A,Sam Darnold,Sam Darnold
48089,06-Feb,235,05/08/1996,Nevada,OLB,Malik Reed,,,Nevada,05/08/1996,True,True,,True
48094,06-May,300,25/03/1996,Texas,T,Calvin Anderson,,,#N/A,#N/A,#N/A,#N/A,Braden Smith,Braden Smith
48096,06-Mar,255,15/05/1996,Texas,TE,Andrew Beck,,,Texas,15/05/1996,True,True,,True
48097,06-Feb,200,09/11/1996,North Carolina State,WR,Jakobi Meyers,,,N.C. State,08/11/1996,False,False,,False
48117,06-Feb,209,04/09/1996,Arizona,MLB,Demetrius Flannigan-Fowles,,,#N/A,#N/A,#N/A,#N/A,Montez Sweat,Montez Sweat
48118,06-Jan,215,15/05/1997,Malone,WR,Ashton Dulin,,,#N/A,#N/A,#N/A,#N/A,Rasheem Green,Rasheem Green
48119,05-Aug,180,05/07/1996,Georgia State,WR,Penny Hart,,,Georgia State,05/07/1996,True,True,,True
48123,06-Jan,285,01/03/1997,Penn State,DT,Kevin Givens,,,Penn State,01/03/1997,True,True,,True
48137,6-0,200,31/07/1995,Purdue,QB,David Blough,,,#N/A,#N/A,#N/A,#N/A,Tim Harris,Tim Harris
48145,06-Mar,255,24/10/1996,Boston College,DE,Wyatt Ray,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48158,06-May,314,08/09/1995,Notre Dame,G,Alex Bars,,,Notre Dame,08/09/1995,True,True,,True
48159,06-Feb,311,13/08/1996,Notre Dame,C,Sam Mustipher,,,Notre Dame,13/08/1996,True,True,,True
48181,06-Jul,314,02/01/1996,Virginia Tech,T,Yosuah Nijman,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48198,06-Mar,366,20/10/1995,Michigan,NT,Bryan Mone,,,Michigan,20/10/1995,True,True,,True
48207,6-0,233,01/07/1996,Vanderbilt,FB,Khari Blasingame,,,Vanderbilt,01/07/1996,True,True,,True
48220,06-Apr,308,13/08/1997,California,G,Patrick Mekari,,,California,13/08/1997,True,True,,True
