,nflId,height,weight,birthDate,collegeName,position,displayName,updatedName,nopunctuationname,updatedName2
915,2533436,6-7,240,1990-11-22,Arizona State,QB,Brock Osweiler,Brock Osweiler,Brock Osweiler,Brock Osweiler
916,2556542,6-2,230,1992-02-07,Pittsburgh,LB,Nicholas Grigsby,Nicholas Grigsby,Nicholas Grigsby,Nicholas Grigsby
917,494277,6-0,205,1988-06-16,Mississippi,FS,Kendrick Lewis,Kendrick Lewis,Kendrick Lewis,Kendrick Lewis
918,2533039,75,218,1990-02-14,South Carolina,WR,Alshon Jeffery,Alshon Jeffery,Alshon Jeffery,Alshon Jeffery
919,2540279,5-10,184,1990-11-23,Connecticut,WR,Nick Williams,Nick Williams,Nick Williams,Nick Williams
920,2560795,69,184,1996-03-31,Pittsburgh,CB,Avonte Maddox,Avonte Maddox,Avonte Maddox,Avonte Maddox
921,2530747,5-10,192,1988-09-21,Stanford,WR,Doug Baldwin,Doug Baldwin,Doug Baldwin,Doug Baldwin
922,2558077,73,216,1995-11-26,Michigan,SS,Lano Hill,Lano Hill,Lano Hill,Lano Hill
923,2543823,70,191,1992-02-23,Missouri,CB,E.J. Gaines,E.J. Gaines,EJ Gaines,E.J. Gaines
924,2535869,6-2,195,1988-09-02,Temple,WR,Rod Streater,Rod Streater,Rod Streater,Rod Streater
925,2557922,74,215,1993-11-16,Iowa,QB,C.J. Beathard,C.J. Beathard,CJ Beathard,C.J. Beathard
926,2532790,70,175,1989-12-29,Miami,WR,Travis Benjamin,Travis Benjamin,Travis Benjamin,Travis Benjamin
927,2558971,74,195,1994-06-25,Iowa,CB,Greg Mabin,Greg Mabin,Greg Mabin,Greg Mabin
928,2532431,73,234,1988-02-11,North Texas,OLB,Craig Robertson,Craig Robertson,Craig Robertson,Craig Robertson
929,2561317,6-1,191,1995-06-04,Bethune-Cookman,WR,Jawill Davis,Jawill Davis,Jawill Davis,Jawill Davis
930,71407,76,235,1986-03-08,Southern Methodist,P,Thomas Morstead,Thomas Morstead,Thomas Morstead,Thomas Morstead
931,2541192,70,207,1990-02-26,Southern Methodist,SS,Chris Banjo,Chris Banjo,Chris Banjo,Chris Banjo
932,2556931,75,255,1993-01-10,Southern Methodist,LS,Zach Wood,Zach Wood,Zach Wood,Zach Wood
933,2557906,75,246,1993-07-02,Wisconsin,LB,Vince Biegel,Vince Biegel,Vince Biegel,Vince Biegel
934,2559181,73,200,1994-02-07,Illinois,DB,Justin Hardee,Justin Hardee,Justin Hardee,Justin Hardee
935,2561206,72,202,1996-01-18,Mississippi State,DB,J.T. Gray,J.T. Gray,JT Gray,J.T. Gray
936,2533459,6-2,240,1988-03-14,Penn State,ILB,Nate Stupar,Nate Stupar,Nate Stupar,Nate Stupar
937,2560815,5-11,203,1996-01-10,Boston College,DB,Kam Moore,Kam Moore,Kam Moore,Kam Moore
938,2561318,73,224,1996-08-14,Chattanooga,ILB,Tae Davis,Tae Davis,Tae Davis,Tae Davis
939,2557862,77,300,1993-08-25,Michigan,DE,Chris Wormley,Chris Wormley,Chris Wormley,Chris Wormley
940,2561468,5-11,214,1995-08-23,Alcorn State,RB,De'Lance Turner,De'Lance Turner,DeLance Turner,De'Lance Turner
941,2559007,70,185,1994-07-15,Arizona State,WR,Tim White,Tim White,Tim White,Tim White
942,2535613,72,232,1990-01-03,Northern Iowa,ILB,L.J. Fort,L.J. Fort,LJ Fort,L.J. Fort
943,2553667,78,255,1992-09-21,Illinois,TE,Matt LaCosse,Matt LaCosse,Matt LaCosse,Matt LaCosse
944,2552451,6-3,255,1993-05-18,Missouri,DE,Shane Ray,Shane Ray,Shane Ray,Shane Ray
945,2558988,72,196,1993-11-07,Oklahoma State,CB,Lenzy Pipkins,Lenzy Pipkins,Lenzy Pipkins,Lenzy Pipkins
946,238498,70,200,1986-05-22,Kent State,WR,Julian Edelman,Julian Edelman,Julian Edelman,Julian Edelman
947,2539280,74,260,1990-10-14,Ohio State,DE,John Simon,John Simon,John Simon,John Simon
948,2559087,70,190,1993-07-13,Memphis,CB,Arthur Maulet,Arthur Maulet,Arthur Maulet,Arthur Maulet
949,2533460,70,225,1989-12-02,Utah State,RB,Robert Turbin,Robert Turbin,Robert Turbin,Robert Turbin
950,2561131,73,202,1993-11-03,Central Arkansas,FS,George Odum,George Odum,George Odum,George Odum
951,2561149,72,229,1995-12-12,Houston,ILB,Matthew Adams,Matthew Adams,Matthew Adams,Matthew Adams
952,2553817,6-2,200,1993-01-28,Georgia,SS,Corey Moore,Corey Moore,Corey Moore,Corey Moore
953,2553562,73,208,1992-07-25,James Madison,DB,Dean Marlowe,Dean Marlowe,Dean Marlowe,Dean Marlowe
954,2507374,76,210,1985-06-29,North Carolina State,K,Stephen Hauschka,Stephen Hauschka,Stephen Hauschka,Stephen Hauschka
955,2556526,74,235,1994-03-24,Louisiana State,LS,Reid Ferguson,Reid Ferguson,Reid Ferguson,Reid Ferguson
956,2560840,75,307,1996-01-25,Stanford,DT,Harrison Phillips,Harrison Phillips,Harrison Phillips,Harrison Phillips
957,2561574,72,208,1996-09-13,New Mexico,P,Corey Bojorquez,Corey Bojorquez,Corey Bojorquez,Corey Bojorquez
958,2558066,71,195,1996-08-11,Ohio State,WR,Curtis Samuel,Curtis Samuel,Curtis Samuel,Curtis Samuel
959,2540152,73,215,1991-12-10,Louisiana State,SS,Eric Reid,Eric Reid,Eric Reid,Eric Reid
960,2561624,75,248,1995-12-30,Northwestern,TE,Garrett Dickerson,Garrett Dickerson,Garrett Dickerson,Garrett Dickerson
961,2553499,69,180,1993-01-27,South Carolina,WR,Damiere Byrd,Damiere Byrd,Damiere Byrd,Damiere Byrd
962,2533058,73,255,1990-09-24,Arizona State,OLB,Vontaze Burfict,Vontaze Burfict,Vontaze Burfict,Vontaze Burfict
963,2552403,75,252,1992-08-31,Florida State,TE,Nick O'Leary,Nick O'Leary,Nick OLeary,Nick O'Leary
964,2558864,77,252,1993-11-04,Buffalo,TE,Mason Schreck,Mason Schreck,Mason Schreck,Mason Schreck
965,2552321,75,245,1992-07-28,Clemson,MLB,Stephone Anthony,Stephone Anthony,Stephone Anthony,Stephone Anthony
966,2560747,76,245,1993-08-24,South Carolina,TE,Hayden Hurst,Hayden Hurst,Hayden Hurst,Hayden Hurst
967,2508107,74,210,1988-07-26,Colorado,CB,Jimmy Smith,Jimmy Smith,Jimmy Smith,Jimmy Smith
968,2557965,76,272,1995-12-29,Texas A&M,DE,Myles Garrett,Myles Garrett,Myles Garrett,Myles Garrett
969,2559270,77,237,1994-04-30,Indiana State,TE,Robert Tonyan,Robert Tonyan,Robert Tonyan,Robert Tonyan
970,2560883,77,214,1996-09-30,Notre Dame,WR,Equanimeous St. Brown,Equanimeous St. Brown,Equanimeous St Brown,Equanimeous St. Brown
971,2558119,74,220,1994-09-20,North Carolina State,SS,Josh Jones,Josh Jones,Josh Jones,Josh Jones
972,2556587,70,190,1994-07-25,Florida Atlantic,CB,Cre'von LeBlanc,Cre'von LeBlanc,Crevon LeBlanc,Cre'von LeBlanc
973,2555542,73,190,1993-08-02,Penn State,FS,Jordan Lucas,Jordan Lucas,Jordan Lucas,Jordan Lucas
974,2560808,73,209,1996-06-20,Stanford,CB,Quenton Meeks,Quenton Meeks,Quenton Meeks,Quenton Meeks
975,2552272,78,301,1991-08-03,Stanford,DE,Henry Anderson,Henry Anderson,Henry Anderson,Henry Anderson
976,2561020,76,275,1996-06-24,North Carolina State,DE,Bradley Chubb,Bradley Chubb,Bradley Chubb,Bradley Chubb
977,2553840,6-4,265,1992-05-30,"Albany, N.Y.",TE,Brian Parker,Brian Parker,Brian Parker,Brian Parker
978,2555171,73,235,1992-12-22,Temple,ILB,Tyler Matakevich,Tyler Matakevich,Tyler Matakevich,Tyler Matakevich
979,2495136,6-2,240,1988-02-19,North Carolina,ILB,Bruce Carter,Bruce Carter,Bruce Carter,Bruce Carter
980,2560862,72,225,1996-07-20,North Carolina State,RB,Jaylen Samuels,Jaylen Samuels,Jaylen Samuels,Jaylen Samuels
981,2556443,72,198,1991-10-14,Florida Atlantic,SS,Sharrod Neasman,Sharrod Neasman,Sharrod Neasman,Sharrod Neasman
982,2505982,78,245,1981-06-25,Virginia,QB,Matt Schaub,Matt Schaub,Matt Schaub,Matt Schaub
983,2560897,6-3,244,1995-07-21,Florida State,LB,Matthew Thomas,Matthew Thomas,Matthew Thomas,Matthew Thomas
984,2555394,73,215,1995-02-22,West Virginia,CB,Daryl Worley,Daryl Worley,Daryl Worley,Daryl Worley
985,2532870,74,247,1989-04-26,South Carolina,DE,Melvin Ingram,Melvin Ingram III,Melvin Ingram III,Melvin Ingram III
986,2532869,6-4,227,1990-03-31,Boise State,FS,George Iloka,George Iloka,George Iloka,George Iloka
987,2541741,73,240,1990-11-03,Virginia,MLB,LaRoy Reynolds,LaRoy Reynolds,LaRoy Reynolds,LaRoy Reynolds
988,2558912,68,178,1995-04-04,Oregon State,WR,Victor Bolden,Victor Bolden Jr,Victor Bolden Jr,Victor Bolden Jr
989,2532789,74,230,1989-10-27,Alabama,ILB,Mark Barron,Mark Barron,Mark Barron,Mark Barron
990,2558886,75,256,1994-11-22,Washington,TE,Darrell Daniels,Darrell Daniels,Darrell Daniels,Darrell Daniels
991,2534846,74,210,1990-02-11,Auburn,CB,Neiko Thorpe,Neiko Thorpe,Neiko Thorpe,Neiko Thorpe
992,2541388,6-3,211,1990-01-29,San Diego State,WR,Brice Butler,Brice Butler,Brice Butler,Brice Butler
993,2540291,71,190,1991-02-01,South Florida,CB,Kayvon Webster,Kayvon Webster,Kayvon Webster,Kayvon Webster
994,2495466,69,215,1989-12-21,Alabama,RB,Mark Ingram,Mark Ingram II,Mark Ingram II,Mark Ingram II
995,2556404,75,205,1992-11-11,California,WR,Maurice Harris,Maurice Harris,Maurice Harris,Maurice Harris
996,2559385,78,220,1995-03-15,Wisconsin-Platteville,TE,Dan Arnold,Dan Arnold,Dan Arnold,Dan Arnold
997,2532841,6-2,220,1989-11-27,Notre Dame,WR,Michael Floyd,Michael Floyd,Michael Floyd,Michael Floyd
998,2550542,5-10,203,1993-10-01,Colorado State,RB,Kapri Bibbs,Kapri Bibbs,Kapri Bibbs,Kapri Bibbs
999,2533534,74,262,1990-10-07,Miami,DE,Olivier Vernon,Olivier Vernon,Olivier Vernon,Olivier Vernon
1000,2555366,74,206,1994-05-31,Northern Iowa,CB,Deiondre' Hall,Deiondre' Hall,Deiondre Hall,Deiondre' Hall
1001,2559260,6-0,200,1993-12-21,Shepherd,DB,Tre Sullivan,Tre Sullivan,Tre Sullivan,Tre Sullivan
1002,2556456,71,202,1992-10-28,Connecticut,FS,Andrew Adams,Andrew Adams,Andrew Adams,Andrew Adams
1003,2541431,72,206,1991-05-06,Central Florida,FS,Kemal Ishmael,Kemal Ishmael,Kemal Ishmael,Kemal Ishmael
1004,2507843,6-0,240,1987-06-09,Duke,OLB,Vincent Rey,Vincent Rey,Vincent Rey,Vincent Rey
1005,2558786,70,200,1994-07-27,Houston,S,Brandon Wilson,Brandon Wilson,Brandon Wilson,Brandon Wilson
1006,2560839,70,190,1995-06-26,Western Michigan,CB,Darius Phillips,Darius Phillips,Darius Phillips,Darius Phillips
1007,2541696,71,200,1990-12-25,Towson,S,Jordan Dangerfield,Jordan Dangerfield,Jordan Dangerfield,Jordan Dangerfield
1008,2561054,74,200,1995-04-16,Texas A&M,WR,Damion Ratley,Damion Ratley,Damion Ratley,Damion Ratley
1009,2539335,75,221,1990-10-10,West Virginia,QB,Geno Smith,Geno Smith,Geno Smith,Geno Smith
1010,2560756,72,200,1996-04-22,Northwestern,RB,Justin Jackson,Justin Jackson,Justin Jackson,Justin Jackson
1011,2560719,74,197,1994-09-08,Virginia Tech,CB,Brandon Facyson,Brandon Facyson,Brandon Facyson,Brandon Facyson
1012,2557931,73,200,1993-11-19,Clemson,CB,Cordrea Tankersley,Cordrea Tankersley,Cordrea Tankersley,Cordrea Tankersley
1013,2553655,73,202,1991-10-09,Virginia,FS,Anthony Harris,Anthony Harris,Anthony Harris,Anthony Harris
1014,238227,6-1,221,1987-10-06,Ohio U.,FS,Mike Mitchell,Mike Mitchell,Mike Mitchell,Mike Mitchell
1015,2543712,71,205,1992-03-02,Florida State,SS,Terrence Brooks,Terrence Brooks,Terrence Brooks,Terrence Brooks
1016,2559263,76,254,1994-11-14,Texas,TE,Tyrone Swoopes,Tyrone Swoopes,Tyrone Swoopes,Tyrone Swoopes
1017,2560999,72,227,1995-07-20,Central Florida,LB,Shaquem Griffin,Shaquem Griffin,Shaquem Griffin,Shaquem Griffin
1018,2506352,73,235,1983-03-22,Georgia,OLB,Thomas Davis,Thomas Davis Sr,Thomas Davis Sr,Thomas Davis Sr
1019,2558138,71,240,1995-09-16,Oklahoma,RB,Samaje Perine,Samaje Perine,Samaje Perine,Samaje Perine
1020,2556550,70,190,1993-01-23,East Carolina,CB,Josh Hawkins,Josh Hawkins,Josh Hawkins,Josh Hawkins
1021,2559934,76,265,1994-12-23,Southern Methodist,DE,Justin Lawler,Justin Lawler,Justin Lawler,Justin Lawler
1022,925,5-11,199,1986-12-27,Texas,RB,Jamaal Charles,Jamaal Charles,Jamaal Charles,Jamaal Charles
1023,2556543,6-5,265,1994-04-02,North Carolina State,TE,David Grinnage,David Grinnage,David Grinnage,David Grinnage
1024,2561324,73,238,1995-04-13,Rutgers,RB,Gus Edwards,Gus Edwards,Gus Edwards,Gus Edwards
1025,2552259,6-1,197,1992-03-27,USC,CB,Josh Shaw,Josh Shaw,Josh Shaw,Josh Shaw
1026,2495140,75,280,1988-07-06,Iowa,DE,Adrian Clayborn,Adrian Clayborn,Adrian Clayborn,Adrian Clayborn
1027,2552278,74,265,1993-08-16,Arkansas,DE,Trey Flowers,Trey Flowers,Trey Flowers,Trey Flowers
1028,2558924,77,300,1994-04-12,Vanderbilt,DT,Adam Butler,Adam Butler,Adam Butler,Adam Butler
1029,2507948,6-3,254,1987-05-03,Central Michigan,OLB,Frank Zombo,Frank Zombo,Frank Zombo,Frank Zombo
1030,2550289,71,224,1992-01-28,Toledo,RB,David Fluellen,David Fluellen,David Fluellen,David Fluellen
1031,2561521,68,175,1995-12-20,Texas Tech,WR,Cameron Batson,Cameron Batson,Cameron Batson,Cameron Batson
1032,2555414,75,291,1994-03-20,Michigan,DT,Willie Henry,Willie Henry,Willie Henry,Willie Henry
1033,2543765,79,300,1991-05-05,Virginia,DE,Brent Urban,Brent Urban,Brent Urban,Brent Urban
1034,2556650,72,345,1992-11-06,Samford,DT,Michael Pierce,Michael Pierce,Michael Pierce,Michael Pierce
1035,2506546,6-6,235,1983-06-15,Oregon State,QB,Derek Anderson,Derek Anderson,Derek Anderson,Derek Anderson
1036,2530700,75,205,1989-01-31,Virginia,WR,Dontrelle Inman,Dontrelle Inman,Dontrelle Inman,Dontrelle Inman
1037,2543739,74,200,1991-12-01,North Carolina State,CB,Dontae Johnson,Dontae Johnson,Dontae Johnson,Dontae Johnson
1038,2560838,72,201,1995-12-16,Virginia Tech,WR,Cam Phillips,Cam Phillips,Cam Phillips,Cam Phillips
1039,2552478,78,252,1991-08-07,Oklahoma,TE,Blake Bell,Blake Bell,Blake Bell,Blake Bell
1040,2543874,5-10,195,1992-05-30,Vanderbilt,FS,Andre Hal,Andre Hal,Andre Hal,Andre Hal
1041,2561152,6-1,229,1994-06-17,Arkansas,RB,Dave Williams,Dave Williams,Dave Williams,Dave Williams
1042,2555387,73,215,1993-05-11,Southern California,QB,Cody Kessler,Cody Kessler,Cody Kessler,Cody Kessler
1043,2552425,5-11,186,1992-09-23,Florida State,WR,Rashad Greene,Rashad Greene Sr,Rashad Greene Sr,Rashad Greene Sr
1044,2558853,6-1,210,1993-07-27,Cincinnati,CB,Mike Tyson,Mike Tyson,Mike Tyson,Mike Tyson
1045,2553554,79,265,1990-12-27,Eastern Kentucky,TE,Matt Lengel,Matt Lengel,Matt Lengel,Matt Lengel
1046,2555547,71,196,1993-10-19,Notre Dame,CB,KeiVarae Russell,KeiVarae Russell,KeiVarae Russell,KeiVarae Russell
1047,2555262,76,235,1993-04-23,Louisiana Tech,QB,Jeff Driskel,Jeff Driskel,Jeff Driskel,Jeff Driskel
1048,2561383,74,233,1995-07-27,Iowa,LB,Ben Niemann,Ben Niemann,Ben Niemann,Ben Niemann
1049,2561417,73,195,1996-05-16,Middle Tennessee,CB,Charvarius Ward,Charvarius Ward,Charvarius Ward,Charvarius Ward
1050,2560967,74,231,1995-12-22,Arizona State,RB,Kalen Ballage,Kalen Ballage,Kalen Ballage,Kalen Ballage
1051,2552374,69,203,1993-06-13,Nebraska,RB,Ameer Abdullah,Ameer Abdullah,Ameer Abdullah,Ameer Abdullah
1052,2558165,76,266,1994-03-18,Ohio,LB,Tarell Basham,Tarell Basham,Tarell Basham,Tarell Basham
1053,2560985,72,186,1997-10-04,Southern California,WR,Deontay Burnett,Deontay Burnett,Deontay Burnett,Deontay Burnett
1054,2508007,70,175,1987-09-30,Minnesota,CB,Marcus Sherels,Marcus Sherels,Marcus Sherels,Marcus Sherels
1055,2555168,73,242,1993-02-08,Missouri,MLB,Kentrell Brothers,Kentrell Brothers,Kentrell Brothers,Kentrell Brothers
1056,2543608,5-10,190,1991-08-04,Maryland,CB,Dexter McDougle,Dexter McDougle,Dexter McDougle,Dexter McDougle
1057,2552597,74,215,1993-09-10,Central Florida,WR,Breshad Perriman,Breshad Perriman,Breshad Perriman,Breshad Perriman
1058,2561022,74,238,1996-05-05,Wisconsin,LB,Jack Cichy,Jack Cichy,Jack Cichy,Jack Cichy
1059,2555307,73,236,1993-07-03,Oklahoma,OLB,Devante Bond,Devante Bond,Devante Bond,Devante Bond
1060,2550767,75,190,1990-02-04,"California, Pa.",CB,C.J. Goodwin,C.J. Goodwin,CJ Goodwin,C.J. Goodwin
1061,2560948,76,258,1995-04-01,Louisville,OLB,Trevon Young,Trevon Young,Trevon Young,Trevon Young
1062,2558018,75,280,1995-08-26,Stanford,DE,Solomon Thomas,Solomon Thomas,Solomon Thomas,Solomon Thomas
1063,2559356,5-10,178,1994-12-13,Utah,CB,Dominique Hatfield,Dominique Hatfield,Dominique Hatfield,Dominique Hatfield
1064,2561060,77,240,1995-01-26,San Diego,TE,Ross Dwelley,Ross Dwelley,Ross Dwelley,Ross Dwelley
1065,2550198,73,218,1991-06-10,Michigan State,WR,Bennie Fowler,Bennie Fowler III,Bennie Fowler III,Bennie Fowler III
1066,2561001,69,190,1996-01-06,Penn State,CB,Grant Haley,Grant Haley,Grant Haley,Grant Haley
1067,2553719,6-2,225,1993-01-23,Boston College,OLB,Josh Keyes,Josh Keyes,Josh Keyes,Josh Keyes
1068,2552602,74,305,1993-10-16,Rice,DT,Christian Covington,Christian Covington,Christian Covington,Christian Covington
1069,2555388,75,347,1994-07-01,Clemson,DT,D.J. Reader,D.J. Reader,DJ Reader,D.J. Reader
1070,2558241,6-0,238,1994-05-27,Ohio,OLB,Blair Brown,Blair Brown,Blair Brown,Blair Brown
1071,2561041,5-11,193,1995-02-20,Miami,CB,Dee Delaney,Dee Delaney,Dee Delaney,Dee Delaney
1072,2553656,6-1,210,1993-03-15,Old Dominion,QB,Taylor Heinicke,Taylor Heinicke,Taylor Heinicke,Taylor Heinicke
1073,2555546,6-2,177,1995-07-23,Louisiana State,CB,Rashard Robinson,Rashard Robinson,Rashard Robinson,Rashard Robinson
1074,2559287,75,254,1994-06-09,San Jose State,LB,Isaiah Irving,Isaiah Irving,Isaiah Irving,Isaiah Irving
1075,2560724,76,260,1994-10-11,Utah,LB,Kylie Fitts,Kylie Fitts,Kylie Fitts,Kylie Fitts
1076,2540176,78,281,1991-07-31,Michigan State,DE,William Gholston,William Gholston,William Gholston,William Gholston
1077,496780,78,285,1989-02-28,Florida,DE,Carlos Dunlap,Carlos Dunlap,Carlos Dunlap,Carlos Dunlap
1078,2556833,5-11,190,1994-06-30,Texas A&M,CB,De'Vante Harris,De'Vante Harris,DeVante Harris,De'Vante Harris
1079,2561330,76,240,1996-02-01,Central Florida,HB,Jordan Franks,Jordan Franks,Jordan Franks,Jordan Franks
1080,2495252,76,246,1989-07-23,Mississippi State,OLB,K.J. Wright,K.J. Wright,KJ Wright,KJ Wright
1081,497224,76,250,1987-07-25,Oregon,TE,Ed Dickson,Ed Dickson,Ed Dickson,Ed Dickson
1082,2561261,68,189,1995-09-12,Florida,WR,Brandon Powell,Brandon Powell,Brandon Powell,Brandon Powell
1083,2559293,6-2,199,1993-11-30,Michigan,DB,Dymonte Thomas,Dymonte Thomas,Dymonte Thomas,Dymonte Thomas
1084,2558129,68,173,1995-04-09,Georgia,WR,Isaiah McKenzie,Isaiah McKenzie,Isaiah McKenzie,Isaiah McKenzie
1085,2561461,71,202,1995-02-26,Tulane,RB,Dontrell Hilliard,Dontrell Hilliard,Dontrell Hilliard,Dontrell Hilliard
1086,2560819,71,205,1996-10-16,Wisconsin,CB,Nick Nelson,Nick Nelson,Nick Nelson,Nick Nelson
1087,2560986,73,235,1996-03-17,Penn State,LB,Jason Cabinda,Jason Cabinda,Jason Cabinda,Jason Cabinda
1088,2532974,76,240,1989-04-26,Wake Forest,OLB,Kyle Wilber,Kyle Wilber,Kyle Wilber,Kyle Wilber
1089,2533538,77,265,1990-02-27,Syracuse,OLB,Chandler Jones,Chandler Jones,Chandler Jones,Chandler Jones
1090,2542009,75,265,1991-08-03,Idaho,DE,Benson Mayowa,Benson Mayowa,Benson Mayowa,Benson Mayowa
1091,2553437,77,305,1992-01-19,Delaware State,DT,Rodney Gunter,Rodney Gunter,Rodney Gunter,Rodney Gunter
1092,2555336,6-4,314,1994-09-19,Mississippi,DT,Robert Nkemdiche,Robert Nkemdiche,Robert Nkemdiche,Robert Nkemdiche
1093,2556655,74,211,1994-02-16,Ohio State,DB,Tyvis Powell,Tyvis Powell,Tyvis Powell,Tyvis Powell
1094,2558273,71,195,1994-09-03,North Carolina,RB,T.J. Logan,T.J. Logan,TJ Logan,T.J. Logan
1095,2553583,76,293,1991-08-27,Miami,DT,Olsen Pierre,Olsen Pierre,Olsen Pierre,Olsen Pierre
1096,2561207,71,197,1995-02-02,James Madison,FS,Raven Greene,Raven Greene,Raven Greene,Raven Greene
1097,2560731,76,288,1996-09-26,Stephen F. Austin,DE,John Franklin-Myers,John Franklin-Myers,John FranklinMyers,John Franklin-Myers
1098,496790,75,273,1987-12-22,Southern California,DE,Everson Griffen,Everson Griffen,Everson Griffen,Everson Griffen
1099,496802,76,329,1988-10-10,East Carolina,DT,Linval Joseph,Linval Joseph,Linval Joseph,Linval Joseph
1100,2506779,6-3,288,1984-08-30,Southern Mississippi,DT,Tom Johnson,Tom Johnson,Tom Johnson,Tom Johnson
1101,2555529,77,265,1994-03-19,Vanderbilt,DE,Stephen Weatherly,Stephen Weatherly,Stephen Weatherly,Stephen Weatherly
1102,2535867,73,230,1990-09-02,Wagner,ILB,Julian Stanford,Julian Stanford,Julian Stanford,Julian Stanford
1103,496961,74,245,1988-03-03,Florida State,OLB,Dekoda Watson,Dekoda Watson,Dekoda Watson,Dekoda Watson
1104,2558979,73,210,1995-03-21,Southern Mississippi,QB,Nick Mullens,Nick Mullens,Nick Mullens,Nick Mullens
1105,2543497,75,220,1990-09-13,Alabama,QB,AJ McCarron,AJ McCarron,AJ McCarron,A.J. McCarron
1106,2555464,68,210,1993-02-22,Texas Tech,RB,DeAndre Washington,DeAndre Washington,DeAndre Washington,DeAndre Washington
1107,2561006,72,208,1994-06-09,Florida,FS,Marcell Harris,Marcell Harris,Marcell Harris,Marcell Harris
1108,2558167,75,216,1995-01-26,Tennessee,QB,Joshua Dobbs,Joshua Dobbs,Joshua Dobbs,Joshua Dobbs
1109,2558975,70,192,1993-10-21,Virginia,WR,Taquan Mizzell,Taquan Mizzell,Taquan Mizzell,Taquan Mizzell
1110,2507731,6-1,240,1985-07-31,Florida State,LS,Garrison Sanborn,Garrison Sanborn,Garrison Sanborn,Garrison Sanborn
1111,2533000,75,205,1988-10-06,California,P,Bryan Anger,Bryan Anger,Bryan Anger,Bryan Anger
1112,2558923,6-2,228,1993-11-23,Michigan State,LB,Riley Bullough,Riley Bullough,Riley Bullough,Riley Bullough
1113,2531080,6-4,240,1988-04-17,Fresno State,OLB,Ben Jacobs,Ben Jacobs,Ben Jacobs,Ben Jacobs
1114,2555270,79,275,1993-04-12,Penn State,OLB,Carl Nassib,Carl Nassib,Carl Nassib,Carl Nassib
1115,2553736,6-0,185,1993-03-31,Coastal Carolina,DB,Denzel Rice,Denzel Rice,Denzel Rice,Denzel Rice
1116,2558289,73,228,1994-12-16,Boise State,LB,Tanner Vallejo,Tanner Vallejo,Tanner Vallejo,Tanner Vallejo
1117,2561278,70,205,1996-03-11,Ferris State,CB,Tavierre Thomas,Tavierre Thomas,Tavierre Thomas,Tavierre Thomas
1118,2557934,70,214,1994-06-01,Louisiana-Lafayette,RB,Elijah McGuire,Elijah McGuire,Elijah McGuire,Elijah McGuire
1119,2561147,72,185,1995-09-22,Southern Mississippi,CB,Cornell Armstrong,Cornell Armstrong,Cornell Armstrong,Cornell Armstrong
1120,2561482,70,185,1994-06-01,Northern Illinois,WR,Chad Beebe,Chad Beebe,Chad Beebe,Chad Beebe
1121,2556569,73,215,1994-06-28,Jacksonville,WR,Andy Jones,Andy Jones,Andy Jones,Andy Jones
1122,2555240,75,310,1994-01-11,Temple,DE,Matthew Ioannidis,Matthew Ioannidis,Matthew Ioannidis,Matthew Ioannidis
1123,2557872,74,265,1995-11-02,UCLA,DE,Takkarist McKinley,Takkarist McKinley,Takkarist McKinley,Takkarist McKinley
1124,2555345,6-1,224,1995-07-07,USC,DB,Su'a Cravens,Su'a Cravens,Sua Cravens,Su'a Cravens
1125,2560976,6-1,223,1995-07-26,Washington,LB,Keishawn Bierria,Keishawn Bierria,Keishawn Bierria,Keishawn Bierria
1126,2559485,72,198,1994-11-01,Washington State,WR,River Cracraft,River Cracraft,River Cracraft,River Cracraft
1127,2543571,71,195,1992-01-30,Clemson,CB,Bashaud Breeland,Bashaud Breeland,Bashaud Breeland,Bashaud Breeland
1128,2543650,77,285,1993-02-08,South Florida,OLB,Aaron Lynch,Aaron Lynch,Aaron Lynch,Aaron Lynch
1129,2553631,5-11,224,1991-09-13,South Dakota,RB,Zach Zenner,Zach Zenner,Zach Zenner,Zach Zenner
1130,2561224,75,210,1994-12-26,Temple,WR,Keith Kirkwood,Keith Kirkwood,Keith Kirkwood,Keith Kirkwood
1131,2495184,76,287,1989-07-10,California,DE,Cameron Jordan,Cameron Jordan,Cameron Jordan,Cameron Jordan
1132,2560890,77,228,1997-02-03,Florida State,WR,Auden Tate,Auden Tate,Auden Tate,Auden Tate
1133,2556118,73,223,1994-04-24,Washington,RB,Dwayne Washington,Dwayne Washington,Dwayne Washington,Dwayne Washington
1134,2533542,5-10,200,1991-08-01,Central Florida,CB,Josh Robinson,Josh Robinson,Josh Robinson,Josh Robinson
1135,2543465,74,215,1992-11-10,Louisville,QB,Teddy Bridgewater,Teddy Bridgewater,Teddy Bridgewater,Teddy Bridgewater
1136,2555215,6-1,215,1994-01-24,Rutgers,WR,Leonte Carroo,Leonte Carroo,Leonte Carroo,Leonte Carroo
1137,2522602,6-1,243,1985-06-07,Western Washington,LS,Matt Overton,Matt Overton,Matt Overton,Matt Overton
1138,2539230,76,318,1991-09-08,Georgia,NT,Abry Jones,Abry Jones,Abry Jones,Abry Jones
1139,2553833,72,215,1990-11-19,Texas A&M,K,Josh Lambo,Josh Lambo,Josh Lambo,Josh Lambo
1140,2561161,77,200,1995-07-28,Mississippi State,P,Logan Cooke,Logan Cooke,Logan Cooke,Logan Cooke
1141,2561272,73,219,1996-02-26,Vanderbilt,WR,Trent Sherfield,Trent Sherfield,Trent Sherfield,Trent Sherfield
